,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_lat,geolocation_lng,CLUSTER_kmeans
2387,696cfe66865abec5b9a5165cc2b7bd6d,70277af0052ed00f73bdcc75afb3f344,13025,campinas,SP,-22.898387317399386,-47.051640547454824,6
2391,11ead7c657fc4f2412db1babe52d1619,6144b9dbdc89758b47e87e2e73f4db09,71691,brasilia,DF,-15.880162327315896,-47.81695942803694,0
2392,8aa19bb23b807f8d6134625343c23cb5,97f33c3c715c866be7eade4186a891bd,89255,jaragua do sul,SC,-26.467360494541282,-49.093061835412655,3
2393,877888965c706598eccba35bf3f11662,6776bcc1bacf98f85e5717a3df87dac8,95330,veranopolis,RS,-28.936707913282838,-51.5495509502377,3
2395,2186e05589fb7bdf450cdb18696915c0,8054a88a9a8d77ac917989011ae4e6f4,30160,belo horizonte,MG,-19.927499910711955,-43.93957488042518,4
2397,094deb5213c87322748379ec26ebd971,3354a3b9e09e5b20d94dbe54c82c4f97,4144,sao paulo,SP,-23.619119647963508,-46.63889260470893,6
2398,3b3a94e8869494140c9338cf3034a920,c96dac240f97b3f694b804e6406af73d,28915,cabo frio,RJ,-22.86430252226122,-42.026913439712146,4
2399,febea3481938a4b17570c46cb188996b,d57c6929dd227056a9961cccc9b55b66,96495,candiota,RS,-31.50150939820097,-53.69073915188291,3
2401,dc21bd4b938e8ab08f5e6fa92de187e0,d2ecc28fac1b377eefe7b209a895626a,22725,rio de janeiro,RJ,-22.911501712767617,-43.37652610722418,4
2402,2eb158a030035c0353acf0280acc1e80,45325be297e2cbb04d9745d2b37bcf80,49035,aracaju,SE,-10.971442688185938,-37.045723651229856,5
2403,f7cadf307a192b65c847a1fe65ca288e,d3e878ca3ccc4e8aff37ac6f807df027,3572,sao paulo,SP,-23.574835967738533,-46.49680878317832,6
2405,fc7c9cb0e42e853f8151a86deeda915c,0beaf9cc284f1f176d2de1a36a1e2f8a,38840,carmo do paranaiba,MG,-18.99834541822861,-46.309358280693296,4
2406,e28c952b06b7864dec144ee81e022296,e029dff65c92ca9e94d218ad357a4a58,24457,sao goncalo,RJ,-22.806624227141466,-43.012656807667405,4
2408,26299f241430972db79734a58139252d,ecf1f1e3e351934431480e901feefa43,22621,rio de janeiro,RJ,-23.01080349932642,-43.3098866524811,4
2409,03d8d8b0f58a42941ae8dd9ef3988eed,a0858dd9227559842a82c2cf773081cd,6602,jandira,SP,-23.5342574769636,-46.8974844154749,6
2410,078bfceb258f6ee262174cbf251aa763,fc2e9d70ce1e9c19422b859224a9abd9,45530,itacare,BA,-14.279696054580535,-38.99380002052039,5
2411,ec7067023c9bf1a4a44aea980e45bb21,85e2d284523511fe8f6cd5488ac07751,38401,uberlandia,MG,-18.891615962728626,-48.28981551637615,0
2412,51f650a65f069672f200ed66b550662f,013689381e404bf6304f57bab4b8f01d,3288,sao paulo,SP,-23.592648578580324,-46.53198943442185,6
2415,fcb443ac4ff760d0bfd548ba32abd938,765e14d59c40f49cb6948f154d6c321b,2813,sao paulo,SP,-23.45067331117907,-46.71181867802471,6
2416,b75740288b209973aa736f4dd1b65502,5b19b3434d9c9e51703f9b53abe7d0f6,39113,desembargador otoni,MG,-17.696609936830534,-43.33178079572376,4
2418,08d6e9303045f757cdedb89fd0002e4e,0abee71cd257861a0944e2a81cea4a50,28030,campos dos goytacazes,RJ,-21.762287127368175,-41.33987997931834,4
2419,89a5f956c0b86c7be397c83a58c67f20,44eadd61f5969a169e595dc9b9dd4d3b,5322,sao paulo,SP,-23.53962141883256,-46.75146233743681,6
2420,dcc0611ff5be7beee83892383507927a,90f50d331b6fc558d5be8c903012d56d,96030,pelotas,RS,-31.76056524704893,-52.37099645651435,3
2421,1156f4f97cb65122bcc46ac87bc72740,a1df5add9fe4a0983924401ebab1c8a7,23080,rio de janeiro,RJ,-22.898539335408454,-43.5654214051635,4
2422,be6570b98044034f16453eb8281ffa08,0d46cd4e7277279d60087c46ce456fdd,20091,rio de janeiro,RJ,-22.900151286264805,-43.178275874395034,4
2423,faf620ef3ae77d18586f3d921d677e18,7fef4de812315967e0c7b699e88c5753,2836,sao paulo,SP,-23.47241609421032,-46.69670779282756,6
2425,a53edd5b86dea9f6151d2eb0d98e06a0,76ee1dc3b1b694eea9a3453ec15ee83e,3807,sao paulo,SP,-23.49956917108083,-46.472977347341754,6
2427,779d93baac8efb80a7a757af51297e66,a2aa8d11bba1578adc79385521420322,81150,curitiba,PR,-25.51785360669224,-49.30110056045464,2
2430,8b94ba786c5a6e3e2ffa2fb353903c53,1c4aa8de4fc95722dfd26f9b5050fee8,12082,taubate,SP,-23.03551391382113,-45.5445280465859,6
2431,ac0d00f96a6aacf450f7760968d811c9,c170112f1a61a5f02ae9ba985847b58e,4445,sao paulo,SP,-23.6831997048296,-46.68526592421877,6
2432,ab610365471b25b2b6d3f055bb3d69ba,007a2fab7046647dad04fe7d08c57820,21330,rio de janeiro,RJ,-22.88287678261581,-43.36417448357045,4
2433,c333f1bb63dcb3a4c67408e7337e30c8,8f0eb363ad943a36b7091034f29b508e,3001,sao paulo,SP,-23.541734532716237,-46.61466029431692,6
2434,405b6c3474b2c5ab177ffcc798fdb6e6,5ff05ef67e2e604aecf981553728fcd7,5857,sao paulo,SP,-23.656789411025077,-46.780533071354036,6
2435,7c787b7e9001aa71d53fa9744e636604,6603a86e401cf688d9dfeb155913ee16,7060,guarulhos,SP,-23.455315797834892,-46.54683774360228,6
2436,da31d17d88b6d4134d2c955c60b92ce8,440c64b4b6d9ee3d397397020dcff0ca,12980,joanopolis,SP,-22.930894216921267,-46.275033504508684,6
2437,a32651c931981f0d158f31382ebe69aa,4bbba2a307995c25e9d635cc1a9700d0,11900,registro,SP,-24.498837779550914,-47.84616128650985,6
2438,82883b04e133c829127d3a45aeeb598c,061b05d72cc6600d24bdff2d0e377f3b,78578,ipiranga do norte,MT,-12.209356507067444,-56.13926478237374,1
2440,ba91d8d4f43c684f071274292c2aee5d,2364ef5bad66038d7345fb7460b6322d,59795,felipe guerra,RN,-5.582167743425332,-37.70055965400177,5
2442,ce94567df6da5d7d85640b02953f44bc,1f53ce3e279f1272b2fb964bb2ba25ed,14801,araraquara,SP,-21.79078271626265,-48.18550246518846,6
2443,c6f030c1e7bc3a6128a1e1fa50bee5e4,7072c171580854d05ed07505e950d0de,4130,sao paulo,SP,-23.60497215144589,-46.62000602777736,6
2445,7f17dd631b8dc8b6c16c9d6f98b3677a,a7670e23156051f6da9afc37e7309b2d,7150,guarulhos,SP,-23.417809229155445,-46.462966431005285,6
2446,55c8cfd7006148e9b649504def2a2f81,6d5fb2675f2ec46c06cc8c79aff628bd,14120,dumont,SP,-21.23981310767113,-47.977066104779475,6
2447,b20c15be5cec7221e6036105453dc80e,1995db38694cd879b3c5a79880a807ac,18202,itapetininga,SP,-23.587188002777914,-48.01960175299747,6
2448,469451c2725ae0ccef5f959bdc62108c,75898dc1ca87f9f9eb28c60bc3132e07,27963,macae,RJ,-22.339397511937925,-41.756303925299896,4
2449,69ad2710e68c0c7cbd5ed2e76ccf0ada,c91c021edc02c2af424017d01223f8c8,35600,bom despacho,MG,-19.740337139221076,-45.25863430864748,4
2450,56772dfbcbe7df908a284ff0d53adf7d,6ceea7c1088e15ab3c67980a2d9bb309,9687,sao bernardo do campo,SP,-23.67339363342445,-46.59524050907027,6
2452,67372e0bce729cebb559886b6c4d9e2e,c9fff85f2617b8e1a78142aa11ee962f,16057,aracatuba,SP,-21.172635005497195,-50.4493055082028,2
2453,62beebea8629d73ab3ca95c23ed239ae,aaf19344c14447167191cdd3d7530acb,33400,lagoa santa,MG,-19.636520104484404,-43.89965142692268,4
2454,19da592ad920d9fb1803c6c44742b2bb,23f1d64e42e89afa1180249ea3578f9a,99930,estacao,RS,-27.91410184140809,-52.25878206881285,3
2456,f6900efe7cfda3d306e794fa2e92d58a,3b8633454b97260271c430800c1b4cc4,2409,sao paulo,SP,-23.47824424090557,-46.624882917275436,6
2457,2fac2e14733a2deb5e7b5973ff95b115,070faa17ae87e63c0cf50efe8287e913,17980,panorama,SP,-21.361873138870816,-51.856902822459276,2
2458,22906114cf2407267e7fd374e742df4d,0a9d4f38c3d7205716db907be3a06491,12245,sao jose dos campos,SP,-23.198008327333717,-45.88888771264315,6
2461,0c94220b129baa8396dd8d3d11aaa012,efe3565a80fc9f9cb39c28c88ee17c23,17509,marilia,SP,-22.212335154405466,-49.94566118521493,2
2463,6995b3a491bbb2ec972952afa7b8c684,ea1247ecd4957201f8b78eb029ea5dd7,4301,sao paulo,SP,-23.624775521881908,-46.633522254167616,6
2464,dbf97c157f82439aa4e22e65e10ae811,612db24bd7ec741c98823a46c73aba21,55540,palmares,PE,-8.680312005193727,-35.58892050493797,5
2465,dbc9cbb74d25c5c2c1457fbd64f0ba57,4434aab9872e6d0e500523f6a85829e9,90420,porto alegre,RS,-30.035780991917445,-51.20115101491418,3
2469,5f8821579f7deebd8827b5dcc57bcb45,3f29c19532c5b77b04513b4cb14e7364,38140,prata,MG,-19.306826568443388,-48.922800961201276,0
2470,f93d90fd1cf12ee957502989080365ee,b7af8d5477367ef021ff680a10c4f142,28897,rio das ostras,RJ,-22.493271363735815,-41.912841390303136,4
2471,6fb5713936cb9444969c88b385cc74fa,f235dc2756cefa86c633b30cb510ae26,2022,sao paulo,SP,-23.50407390342453,-46.6376709347386,6
2472,9ff88efe6c5c047c8894c5e6c2cd206f,7a176e5d88c7acb6000a055e008c055d,3147,sao paulo,SP,-23.59512090536768,-46.57334683733354,6
2473,fa7b2ad9e0410733cf18a62fe3d6568e,2c6caa445999d3a38de21260d6ec4537,15950,santa adelia,SP,-21.243499488094184,-48.80481039418329,6
2475,fe955316fa2ecdc7cf6c136dab7fdf1b,76c9f92d036ee7d24f2a7c709f45e723,29182,serra,ES,-20.06454249145785,-40.20226241236842,4
2476,cdd251ceab48c424c2050a90555182ce,5f4b804b2fb21bc0a8b25b01b7efa59c,20010,rio de janeiro,RJ,-22.902565933548217,-43.17859890530715,4
2477,b829fddbce42cead675773ee8daaa179,d27826efcf22fc60cbd98d7558e0c723,85605,francisco beltrao,PR,-26.072007081445125,-53.0407051708967,3
2478,7a09a14821e574a7774323bdfab4908c,587587108fa69b24b7919f550114c1cb,5849,sao paulo,SP,-23.652366177840186,-46.755753371957425,6
2480,8c699d5d2606b7cbfe0e3a8bbf1a3fec,c1cbf369357710c2d505dc826e12bfee,71010,brasilia,DF,-15.815647983485286,-47.98690836700863,0
2481,795667a2bcc1c119d240ceb510f0a48d,60c0a4774462ff73ae635255250fa599,57605,palmeira dos indios,AL,-9.41588615646702,-36.622214340795814,5
2482,42f7e5e06913e03368d002ce39aef221,f1939ce96b04762f66d2379397610d33,28960,iguaba grande,RJ,-22.83922650739659,-42.22206859801617,4
2483,febfcda160c15b084868e19aae69d8ba,3364a8146335df8b90c5b67295ecbb78,6709,cotia,SP,-23.594335929948894,-46.83425698535417,6
2484,89644ae442e654506e57ed7604a7ec73,ee1ab7f8a445e29acff592989e83a70a,79005,campo grande,MS,-20.47289510099868,-54.62570049978331,2
2485,e007ccb7fb0cf68447eb8258465d68c6,ae52fa61f27bd494a25bc4c101fa29d0,32670,betim,MG,-19.959986386151822,-44.17124358444791,4
2486,cdd9ad4cda041fbe4deedf56eb6aa862,d6079714e60399f21b26a9e7141a6f63,26172,belford roxo,RJ,-22.727797274174065,-43.36988532052453,4
2488,0ddced8bd93128a018d52ee7d32bfa2e,2c3951930dbff1b18def8abcc492cd08,79003,campo grande,MS,-20.46997676654011,-54.596660178264216,2
2489,00d8b72b2807894a9e5c690179132819,f87567b082c73dd2c953001b14ddd739,8588,itaquaquecetuba,SP,-23.43895779105248,-46.3192813784588,6
2490,74f84652fb83fc62d4428d8800ac4d4c,b02bbbe3fb32d0425ca9c9dcd32dcbfd,85817,cascavel,PR,-24.94227484519452,-53.41014083567158,2
2491,5bbfc1074790affe8949fd7b7efe9a9b,5d8e868e66c537267dc1eba2fb66f52b,32450,sarzedo,MG,-20.038320832591342,-44.1389195965802,4
2492,99b81369c2f7870fee6166d01c7a5e02,fabbe0c74a00c899851dffb2ce70313b,1408,sao paulo,SP,-23.56711189502812,-46.660813415817785,6
2493,3c9e199c72090dad38052fb09243f620,08dc0f9b1d3b44c23a697013a9b1b61f,13590,dourado,SP,-22.111603906846533,-48.314428984681655,6
2494,2ac977996338a34baf6c0a487921cfd9,b8069249bd314df75940b889deb28761,4054,sao paulo,SP,-23.616299909517164,-46.64217626413456,6
2495,19d47f016965370c2d298172268390e8,db094faaa9628ba9f5e5da127407f139,79530,alcinopolis,MS,-18.32581050905732,-53.71035488253892,0
2496,94c77712fe3ec92d0d952eae35dacd98,4736edc381da3d6dc96db9e901e3c4cf,13213,jundiai,SP,-23.15508948167052,-46.98567021144165,6
2497,7bb9480c1d5413975d01c3caefbfb081,50aca4b5709faf74f552ee07798b4b52,1506,sao paulo,SP,-23.559558667862483,-46.635032185031825,6
2499,4f8f4d1895013d138194894a1c2905c0,6af7483a320227ed5f3b20b5cea63269,29075,vitoria,ES,-20.268705917570355,-40.30117429176142,4
2500,a3c9df311c6c863a480fadd5c078c56b,89d34d3c5326de22323882f2410afc75,5628,sao paulo,SP,-23.59961465831364,-46.73071431728794,6
2501,d2bd1b15eb506fd960b7e6589e1a1a4c,263fc1347a8ec1656446eaddff45437e,13481,limeira,SP,-22.600004259281913,-47.40712858731961,6
2502,3d42c8bfae4c6c3e3e4736eb7a6895d5,5db5541524a598438800671d00da9ee0,40080,salvador,BA,-12.988302164561874,-38.5213053428032,5
2503,524e35fe63be323cf7c7d761aac5d34d,3126fa08bc9542bf3500d12b187ae1f2,62930,limoeiro do norte,CE,-5.163483201808795,-38.10503994263533,5
2504,a98e6344e3e2c0c8d612f390e428b824,d664dbfc7f2860095fc9da34a8615106,21930,rio de janeiro,RJ,-22.819481062981144,-43.17835858534953,4
2505,2dbb8beaee5122cd247ae28b0caa47c1,7b7083ce4386a6c716311a0e156bc56e,13211,jundiai,SP,-23.189420416902394,-46.92157334717516,6
2506,ed7bb266e71b90678e745117c592d9e7,53b50ff62f179c6a3ba2396e6c360666,29215,guarapari,ES,-20.660216764966027,-40.498562892444745,4
2507,6cac77779271796bf107e2a9c85747af,5b2c641e7c5002f7d6dc715a1a13a6c6,37990,ibiraci,MG,-20.463919480543872,-47.1256900420897,6
2508,302c148841465785e80dde55628627ec,8fd70586e2f56a7c0e6fd7dba16079aa,8485,sao paulo,SP,-23.589955075176462,-46.412205866398274,6
2509,cfd34f15eb3c20730fcfa9da03936fc8,b4e4f24de1e8725b74e4a1f4975116ed,36070,juiz de fora,MG,-21.76578530532149,-43.33055548402764,4
2510,e5bc9f8faba8738132bffaeb1a998ff4,a5ca3bb9a066406fb121bf08cf5bfab2,5796,sao paulo,SP,-23.650310918893148,-46.774432155376786,6
2512,275db5beec4804dab556e6070a658374,368c20747bac9557de843995fc693e51,9971,diadema,SP,-23.72584838470673,-46.621347285188676,6
2513,f66493b3020e1a19ee2b9cea6765c871,041b7e4ea440a4636a6c77ca8397128c,26261,nova iguacu,RJ,-22.75945387444939,-43.482879914460725,4
2514,6b5d84c6bcb4a5d3df4dcac1f4220140,6665cb7b0e68f39df7e6d42b866a072c,93265,esteio,RS,-29.85231879597745,-51.17015289010077,3
2515,3916988227a640a3c0a13ca4c6aeec4c,6e5d1583af43662a90f510c655aea105,29931,sao mateus,ES,-18.717482906655512,-39.86602787165744,4
2517,aae14cc68c254aa377d8a2139e3c7c72,32d981bbadb92a8763089fdbbc16bfa8,24425,sao goncalo,RJ,-22.85269560544485,-43.09014618727888,4
2518,3d9a21e8e8e7b1840707c7520c023f90,9cf26dc1b20927c3c7f8a7de74e40aed,37070,varginha,MG,-21.591043914639734,-45.447332616486136,6
2519,07226545d056696fc5946dab0f0f2a7c,be503af00c47c568e3fffd9b2344b5c6,2562,sao paulo,SP,-23.486865983021122,-46.67379824356864,6
2520,61b73325170f8d7d184f17e4b08b05f9,fadde67cead5460377521cc31ac4c6cd,11630,ilhabela,SP,-23.81452622279837,-45.36872586432735,6
2521,7b7f18edfa5424e0e56fc9e0573d6b74,3600f403d28c45545ab3cc9aee5e45fa,16200,birigui,SP,-21.294953796324283,-50.34326735573279,2
2522,d8ea195b140dbf4f97812f4848f4676e,18f4b2b0a9d6b393ffea532c2b8d6e55,27513,resende,RJ,-22.481352909224906,-44.44738336170918,4
2523,f69d2ba9ed34d8a1266853b4ad2eb479,0e63883e8b07fca0e713307a1ea2e03e,4618,sao paulo,SP,-23.62087560710148,-46.67590699238947,6
2524,fbea4ed949b70f597425d14164f82851,8944ddfaf0d834d65a45fd1997847b28,88820,icara,SC,-28.715980124328127,-49.29965137632997,3
2525,449150a1b645337bcbe7ba5cdb8b709e,ddc8637a62b6449192c5140f2a81bd93,85015,guarapuava,PR,-25.40529447160565,-51.47110531346176,2
2526,a8675865694fa23d42e8e3889f5763c0,dcfbc32ae520bb179c3dd7a85d305452,36195,paiva,MG,-21.290953944399853,-43.41847642583561,4
2527,560a8e01b6209b466db525b3f3bfbae2,3fed19e15a61d255abd1b1ddd4c16c2a,58013,joao pessoa,PB,-7.122251944966017,-34.877304416509446,5
2528,40443fa34ffdf6e08864f0e327ba3fd5,6bde5766756765223f0bd48e7d122e68,2558,sao paulo,SP,-23.4961102056473,-46.6746377801128,6
2530,6f674b7499f63f1fccdb6a1e75bd3de1,89f5cc69eed40bff0b1fe35ad25d81ac,14300,batatais,SP,-20.89283207700589,-47.585039751459725,6
2531,c099109c1fca0ef9eb58f6f0a3e33c6c,ee21dbc2be4018693af07d709d20b5e1,53080,olinda,PE,-7.962007384553473,-34.85114362023705,5
2533,e2431d4ec21d4a66b411af4e65c4cb1b,7a2cb8d19676becd361d051a9684d084,77470,formoso do araguaia,TO,-11.812224723860366,-49.54488592207736,0
2534,2528d846a0e0970307407331f0852615,0d2517590a7b583dfbe023f5dcde2769,13157,cosmopolis,SP,-22.63675962777661,-47.198047865991676,6
2535,bf72f7754763965018f2af8e657c4fb8,b10ad793f6d2cc31b08a3b8366f3d251,44004,feira de santana,BA,-12.266584016500337,-38.96690013861886,5
2537,cd014939a34b3661bfc51ed62a4ce149,df2b6f6f87c26ec6f0fdffbf9d82fafd,22450,rio de janeiro,RJ,-22.98649369639924,-43.233068062473755,4
2539,2ee30957e8f33b2bb55367f1eb929c03,6f7db2812ff3fc7e881594b5a1903898,75123,anapolis,GO,-16.349355193273038,-48.95546714694176,0
2540,cfefb9250ee211b7d9b34b928d232796,276c3e8e20e4e17c0bf6d4dc9d68ea91,76360,itapaci,GO,-14.958343749279685,-49.548872282140856,0
2542,81c85ade1f801f40a652307a81133738,e7731d1a79fb1d9a03364cceedcf07c0,7021,guarulhos,SP,-23.473003096218136,-46.539731902595705,6
2543,7ec8405b4aee6ab5a9747aead0e096b7,7a8c8f8e061da8b05638962072ba6c92,81200,curitiba,PR,-25.43719609261137,-49.332558792176,2
2544,e0d3f99b39016b5bcfffd7f8d96296b9,730ff61903f1749ff095369529ede5f5,15600,fernandopolis,SP,-20.284122537295122,-50.24970393813752,2
2545,35722c9192c86e5a3f6416d8a2e5f036,0fc75386564a02fc4c0f37f0fb901aa6,24461,sao goncalo,RJ,-22.803350481704697,-43.035818282243795,4
2546,e6ed40b69433d15314244f3ef50bcd29,23dc3a062c6c097bcb3940a909e7730f,9842,sao bernardo do campo,SP,-23.753745460203838,-46.59114822278003,6
2547,3ca03e41e99b1ff6bad537dd6d0d81e5,7fe7c53396464e76c872a04f50bdb0fc,7022,guarulhos,SP,-23.474556954684505,-46.537623319563075,6
2548,44ecc84cbb68a3b1cd5015298222b71a,4329304379be864816803affb61e678b,5657,sao paulo,SP,-23.620454229871804,-46.71700023354546,6
2550,73e381c6c1aa902b1fbd65ab87bf830b,f82e47739e7044b27a44d65a789613c7,26900,miguel pereira,RJ,-22.455516587510107,-43.47008296388349,4
2551,9d1ad1c80967c646f17783f8741c75e8,b88054950162861bde66e9a073293bea,5444,sao paulo,SP,-23.55744281623202,-46.69725962760901,6
2553,1d7bb00981fead08b27fee0a49a69e5a,13607978e0686d841deb64954c023495,66060,belem,PA,-1.4484997588470063,-48.47542034972689,1
2556,22ea83979016274d205e3d7b6c5a02cc,b71fce0db5af4d0ce9ba1f219cd52acf,18077,sorocaba,SP,-23.453975800323054,-47.47370908291622,6
2557,08652ae7b7ac5fa6f707620671306ddc,d0bf6e4114ad3f1664ca34b062d81516,86039,londrina,PR,-23.320821130920248,-51.14179623490432,2
2558,81e968a75b2d12bccd71f79ed5490731,574eca8aac95f1f947e3bbc2564d1e9d,71503,brasilia,DF,-15.714994030460833,-47.88577810310309,0
2561,fc849c5fbc7e2b0c7cfebc138886c693,5bbc03d010ac4dbcfdfa2018349c8f6e,28148,tocos,RJ,-22.90346032314552,-43.787664058741406,4
2562,30e82497ccfbf893c3e6561e784ba613,c47eb0052de2c7c5cb0b55f5f7b86b75,12460,campos do jordao,SP,-22.73671929055513,-45.58642608881507,6
2563,e981a08085b8bbcbe96d89633f1c01f7,9d2a36aa08216b269ce53c63a55b2706,12701,cruzeiro,SP,-22.578126240918927,-44.96154905740904,6
2564,d26c3ddd8d86568b8519393578c78c0f,4bb7d9f700ca1724ed6ec873680e4220,5210,sao paulo,SP,-23.430076244466928,-46.74721214700901,6
2566,428065cc9e87f764effc6d4875c4b4da,b654229232cf4789298c42a4cdd29a23,75713,catalao,GO,-18.166661695922553,-47.95474969456434,0
2568,41d14dee386b72886a52f91141c811ed,960cd781de6f284ffe6a1af944d8811e,86010,londrina,PR,-23.31812709264707,-51.15713642282821,2
2569,4410b688abf3a740eb252990826a8947,7331d360e97a82b65299db5272c3538f,22785,rio de janeiro,RJ,-22.979900329721083,-43.49176475913367,4
2571,982b5a55e0c254aad4e8a083ed3e2072,7c7417689f160592b89a44a6ff49f44b,1327,sao paulo,SP,-23.565113424714433,-46.64494457932877,6
2572,f5ce9a458627cdf1b39247b45fa6ecf9,76eb770df6be0fe7e270abfe304fc86f,7801,franco da rocha,SP,-23.321931637364784,-46.72578440745973,6
2574,619d38cef53788669e85d1d303c9b05e,6123d235520aa66727fed83f985bd1a9,20071,rio de janeiro,RJ,-22.902076954244126,-43.181497833825766,4
2576,4bdb4fcbc7298ab2366b361cc088d5cf,90e864ce5469f00feabd532047c10b2b,96075,pelotas,RS,-31.768341091047503,-52.3269681704241,3
2577,a70fd3823ab6ab1e61ed9d12694177c2,615d331d1748782f9c2e1b15b859809b,33350,sao jose da lapa,MG,-19.70782262752764,-43.973126548750926,4
2579,b94afa1536154b937c32785ad8263141,aa0b2eaabf40dd1b26af1f47b7d42865,13841,mogi-guacu,SP,-22.364963223378926,-46.924385944685255,6
2580,66aedbf6febb5a9634fc13fc728f9ae5,9514926228a0286468d834b9da5d025f,67200,marituba,PA,-1.3669818638394695,-48.337637101745216,1
2582,2cec9be88ae4cd3cdb1832edf3b7c46b,622f869865eac935f83c91cbae73c8d8,8465,sao paulo,SP,-23.565992940006037,-46.39822780052317,6
2583,94c1ceb63718eb8d4ea78a1d993e43a3,242c91ecf442e1d5282ba847d6b34e8a,4935,sao paulo,SP,-23.684409432652274,-46.76724221155526,6
2584,f2bd2cabe7df5eb5e8330b464942277d,a80d1764fd77d5b3ec819cbea3a82e22,5773,sao paulo,SP,-23.635024986038108,-46.75501165480172,6
2586,00bae1a0d3566c3af0c3c67fd2204935,66d201c13937598dd4e036788a10a203,38465,arapora,MG,-18.433625507950207,-49.18567170784164,0
2588,92018ae7f2bc1871f7ec35c24cca37cb,fb567adf300e73b60281b72af7702687,2043,sao paulo,SP,-23.489943419781977,-46.616124456888684,6
2589,327927b2dace55da79e24be043558518,d06aa76a7ab34eec540a0a775cc19e53,85150,turvo,PR,-25.03735361264636,-51.52809077821225,2
2592,912c7ba54080103b646215c09b914938,073d69aa33eba3d3df3fe26c69a1cb75,76350,rubiataba,GO,-15.163985855096605,-49.80376085496953,0
2593,32e23352f904da0c1128c0e9cf4ee89e,8ce3714ee30c8b88daca6139ad938de4,89940,guaruja do sul,SC,-26.387899235579795,-53.527553523463496,3
2598,b7551075c84a52e0a16a2bdb12d89d90,08c22aee1904cdc9979a70de37869621,3604,sao paulo,SP,-23.523717311912545,-46.55062103887984,6
2600,e00a5ec8d72cb3c5ed58f50fb1a55cbf,b25c62ba4fc28e41117f8026bf9a31b5,23032,rio de janeiro,RJ,-22.972563998366827,-43.64295047031436,4
2601,42b08ad3a6f9efff737693acc37008df,e6b6a948843f2f2758ad5daa69bbfc10,90040,porto alegre,RS,-30.04116139593647,-51.21366068095055,3
2602,3943ab310b409df9d58ab083922f6382,457cdfab71a4eb8f8b5956ebcb14d42f,64052,teresina,PI,-5.0685666556499385,-42.77736642277119,5
2605,cebb8a4ff4704077050296f186150b25,8d4921fbbee3fc7c3e684753390488be,60841,fortaleza,CE,-3.819532453802952,-38.49170821816082,5
2609,aa471cd0c692c5405a57008ade683d9e,0c685c2349d180f3743f1d1f204ed424,12990,pedra bela,SP,-22.79507850515349,-46.44598002104321,6
2610,fb203e8695c629379d79a400387c8a42,fae4abdb055865be8918a992ba39a638,38170,perdizes,MG,-19.360654988886736,-47.285626436854926,0
2611,b4ee70d8e9bc104a6b2d3fa33b0f251c,7b1e0619bf7fc990e16aa6a31d3abefb,60440,fortaleza,CE,-3.758396168580586,-38.56817645033785,5
2612,614a669b833b9fa788c043f854607611,8147f54b5645058999344b9b39902eee,6390,carapicuiba,SP,-23.54029496150103,-46.85298992497375,6
2614,69fefe761b19d32ae23f141f73004e4f,f84b719750891eae0599adecc8c25002,3460,sao paulo,SP,-23.56523147704937,-46.517747701336425,6
2615,5295c0f1f2053aa636bc034c2a85ab44,aa2511d870f9323a51307961b1030a5a,30692,belo horizonte,MG,-19.986747634732293,-44.04859791669265,4
2616,6250c0be552393dae4324dff902a56a0,442218fb56227a4e1dd5e844ce9ff728,15040,sao jose do rio preto,SP,-20.799615258522962,-49.41535823166461,2
2618,77600fe80053210fbf53526d42fc1b0c,6eda7803f7ef52418db8b283592b3dd3,29060,vitoria,ES,-20.284593073690587,-40.29540456017249,4
2619,3e7394d8b265e9ff64b31f047cc71fd9,9ddf8df717339b071932437af0e0f7d5,74210,goiania,GO,-16.69550896266711,-49.277109131763886,0
2621,6cd5d0756a78f12906fca5cbfb51d64e,3308bce732b62d0e3b76c8fc53efd107,11533,cubatao,SP,-23.92794774374185,-46.40974227350018,6
2622,f3a29da4a4c37829fc0e73d857faa863,b8a7901168503f5c4f3d785358464905,9853,sao bernardo do campo,SP,-23.73831890939709,-46.59447666790097,6
2623,3d49b9dfdeac4e852719df5c71618426,a47311843f7e93734305b880ccb46491,37485,jesuania,MG,-22.00120050686708,-45.288464368178694,6
2624,8f7ecb4570dccd8aeb216db7823da1de,ad0a5744b9ef9ec052eb092d894edab1,36220,antonio carlos,MG,-21.3211401408558,-43.752064670478475,4
2625,71b4c63da8e1933acf3334fa23254944,9ab9e6724cc65e59593099f18081fd35,35550,itapecerica,MG,-20.46975446206617,-45.123242407312524,4
2627,1d8d049d2320a51520300f4b41dae8f8,281005d5b3582f0dc64fb535b0a4da2f,5705,sao paulo,SP,-23.62584554961031,-46.721159309975185,6
2628,58299a6c7b64a6a0fa2f6f5d463fe108,84dd01d73291594aae23316af3ef403b,31515,belo horizonte,MG,-19.823294570005924,-43.96124588496535,4
2629,4ac2cff544d2cf106643e7f5ff6e7a0e,0ded1a5d4471ac84c9d5008b5455e0b7,37115,monte belo,MG,-21.325337015065983,-46.368039219309,6
2631,5c969134db33ccdbb2cc977afd380333,35965fec04ab010f508e7b1a475a07d3,6026,osasco,SP,-23.551579822740536,-46.76387498562264,6
